node1	node2	distance
t129280	t164120	1
t129280	t168319	0
t129280	t175840	1
t129280	t179435	1
t129280	t18530	1
t129280	t187873	0
t129280	t188072	1
t129280	t216824	1
t129280	t232121	1
t129280	t234301	1
t129280	t2600	1
t129280	t27826	1
t129280	t28034	1
t129280	t45790	1
t129280	t4793	1
t129280	t52087	1
t129280	t57156	1
t129280	t61856	1
t129280	t63776	1
t129280	t66137	1
t129280	t72114	1
t129280	t77001	1
t129280	t80226	1
t129280	t8075	1
t129280	t91092	1
t129280	t9618	1
t129280	t97488	1
t13066	t111202	1
t13066	t179435	1
t13066	t18530	1
t13066	t187873	1
t13066	t232121	0
t13066	t57156	1
t13066	t63776	1
t13066	t90934	1
t13066	t92773	1
t130958	t47546	1
t131105	t102032	1
t131105	t132557	1
t131105	t52087	1
t13199	t12756	1
t132120	t172062	1
t132120	t199482	1
t132376	t102831	1
t133349	t143919	1
t133349	t16062	1
t133349	t4793	1
t13407	t141343	1
t13407	t53262	1
t13407	t61856	1
t134350	t118430	1
t134350	t120203	1
t134350	t123865	1
t134350	t7268	1
t134839	t114165	1
t134839	t125347	1
t134839	t133478	1
t134839	t235533	1
t135428	t65528	1
t135742	t117790	1
t135742	t118382	1
t135742	t118430	1
t135742	t120203	1
t135742	t12301	1
t135742	t139413	1
t135742	t14457	1
t135742	t145661	1
t135742	t148268	1
t135742	t149291	0
t135742	t155649	1
t135742	t159053	1
t135742	t203515	1
t135742	t225714	1
t135742	t26616	1
t135742	t27825	1
t135742	t37178	1
t135742	t54572	1
t135742	t56805	1
t135742	t62831	1
t135742	t63862	1
t135742	t68760	1
t135742	t7268	1
t135742	t75391	1
t135742	t90367	1
t135742	t95760	0
t135805	t110433	1
t136188	t104437	1
t136188	t157839	1
t136188	t20019	1
t136188	t31480	1
t136202	t40071	1
t136202	t95760	1
t136998	t166846	1
t137274	t121094	1
t137274	t26945	1
t137527	t77123	1
t137876	t127827	1
t138082	t61658	1
t13825	t117790	1
t13825	t131105	1
t13825	t175942	1
t13825	t179435	1
t13825	t195086	1
t13825	t27825	1
t13825	t33041	1
t13825	t44117	1
t13825	t61856	1
t13825	t90934	1
t13825	t99271	1
t138334	t102032	1
t138334	t12301	1
t138334	t159621	1
t139355	t191710	1
t139413	t120203	1
t139413	t148268	1
t139413	t149291	1
t139413	t155649	1
t139413	t26616	1
t139413	t37178	1
t139413	t56900	1
t139413	t63862	1
t139413	t74972	1
t139413	t95760	1
t140830	t188959	1
t140858	t102704	1
t140858	t127986	1
t140858	t204280	1
t140858	t37254	1
t140972	t142230	1
t140972	t154744	1
t140972	t40070	1
t140972	t40704	1
t141316	t121094	1
t141316	t159289	1
t141316	t187998	1
t141316	t229993	1
t141316	t232121	1
t141316	t57177	1
t141343	t122074	1
t141343	t157839	1
t141343	t208486	1
t141343	t224815	0
t141343	t75502	1
t141480	t101160	1
t141480	t187399	1
t141911	t27826	1
t141911	t64910	1
t142230	t148610	1
t142230	t175643	1
t142490	t160308	1
t142490	t198002	1
t142490	t224353	1
t142781	t38948	1
t142781	t49928	1
t142781	t59098	0
t142781	t87904	0
t143252	t203625	1
t14457	t48692	1
t144920	t234461	1
t14519	t33358	1
t145548	t225161	1
t145583	t10739	1
t145583	t108325	1
t145583	t117790	1
t145583	t118430	1
t145583	t120203	0
t145583	t134350	1
t145583	t145661	1
t145583	t149291	1
t145583	t207147	1
t145583	t32868	1
t145583	t48692	1
t145583	t54572	1
t145583	t63862	1
t145583	t68760	1
t145583	t71221	1
t145583	t7268	0
t145583	t92663	1
t145661	t118430	1
t145661	t120203	1
t145661	t18000	1
t145661	t217608	1
t145661	t39981	1
t145661	t7268	1
t146606	t86948	1
t14689	t118430	1
t14689	t124020	1
t14689	t149291	0
t14689	t155649	1
t14689	t182771	1
t14689	t194973	1
t14689	t27825	1
t14689	t54233	1
t14689	t71127	1
t147282	t138082	1
t147282	t153821	1
t147282	t7268	1
t148077	t199662	1
t148077	t42365	1
t148268	t103957	1
t148268	t120203	1
t148268	t12252	1
t148268	t137274	1
t148268	t231523	1
t148268	t54572	1
t148268	t63862	1
t148268	t92429	1
t148268	t99616	1
t149291	t112677	1
t149291	t118430	1
t149291	t120203	0
t149291	t12301	1
t149291	t39981	1
t149291	t63862	1
t149291	t7268	0
t150789	t154796	1
t150896	t143919	1
t150896	t843	1
t151563	t187873	1
t151563	t37162	1
t151882	t63776	1
t152351	t95857	1
t152354	t145583	1
t152354	t170479	1
t152354	t73426	1
t152354	t91092	1
t152782	t10965	1
t152782	t120203	1
t152782	t13199	1
t152782	t77892	1
t153297	t89137	1
t153348	t114843	1
t153348	t53439	1
t153821	t102831	1
t153821	t33644	1
t154751	t173802	1
t154985	t205954	1
t155649	t118430	1
t155649	t120203	1
t155649	t149291	0
t155649	t187998	1
t155649	t215929	1
t155649	t21643	1
t155649	t63862	1
t155649	t68760	1
t155649	t7268	1
t156104	t105886	1
t156104	t154796	1
t156104	t843	1
t156696	t217608	1
t156790	t101469	1
t15711	t103957	1
t15711	t123865	1
t15711	t174678	1
t15711	t2234	1
t15711	t34550	1
t157269	t188072	1
t157462	t156696	1
t157462	t205954	1
t157839	t1836	1
t15850	t155649	1
t159053	t104365	1
t159053	t10739	1
t159053	t118430	1
t159053	t120203	0
t159053	t121094	1
t159053	t123834	1
t159053	t134350	1
t159053	t145583	0
t159053	t145661	1
t159053	t149291	1
t159053	t155649	1
t159053	t207147	1
t159053	t2366	1
t159053	t32868	1
t159053	t39981	1
t159053	t48692	1
t159053	t54572	1
t159053	t63862	1
t159053	t68760	1
t159053	t7268	0
t159053	t74972	1
t159053	t75391	1
t159131	t10965	1
t159131	t187399	1
t159131	t85990	1
t160308	t207147	1
t160327	t103957	1
t160327	t118430	1
t160327	t129369	1
t160327	t13066	1
t160327	t232121	1
t160327	t48692	1
t160327	t59271	1
t160327	t72114	1
t160327	t93880	1
t16062	t39981	1
t161094	t104365	1
t161094	t10739	1
t161094	t124631	1
t161094	t129280	0
t161094	t134350	1
t161094	t134839	1
t161094	t13825	1
t161094	t14689	1
t161094	t148077	1
t161094	t149291	1
t161094	t170479	1
t161094	t178907	1
t161094	t188072	0
t161094	t27825	1
t161094	t39695	1
t161094	t39981	1
t161094	t44346	1
t161094	t54233	1
t161094	t57059	1
t161094	t61856	1
t161094	t62105	1
t161094	t62831	1
t161094	t63862	1
t161094	t66137	1
t161094	t68760	1
t161094	t92663	1
t161094	t92773	1
t162083	t152991	1
t162083	t55047	1
t162083	t62840	1
t164120	t117790	1
t164120	t187873	1
t164120	t216824	1
t165304	t231770	1
t165827	t102704	1
t165928	t91630	1
t16626	t114165	1
t16626	t142230	1
t16626	t55047	1
t166283	t2963	1
t1664	t104533	1
t1664	t232429	1
t1664	t7938	1
t166846	t101469	1
t167995	t234461	1
t168102	t1836	1
t168319	t117790	1
t168319	t13066	1
t168319	t164120	0
t168319	t179435	1
t168319	t18530	1
t168319	t187873	0
t168319	t20019	1
t168319	t216824	1
t168319	t232121	1
t168319	t27826	1
t168319	t4793	0
t168319	t57156	1
t168319	t61856	1
t168319	t63776	1
t168319	t72114	1
t168319	t77001	1
t169094	t207147	1
t169155	t129369	1
t169155	t164120	1
t169155	t168319	1
t169155	t232121	1
t169155	t57919	1
t169190	t129369	1
t169190	t234461	1
t169596	t1034	1
t169596	t187003	1
t169596	t45317	1
t169596	t71169	1
t169596	t79079	1
t169596	t91630	1
t170479	t104365	1
t170479	t120203	1
t170479	t14519	1
t170479	t149291	1
t170479	t154751	1
t170479	t168102	1
t170479	t207147	1
t170479	t39981	1
t170479	t44346	1
t170479	t52114	1
t170479	t55047	1
t170479	t71721	1
t170479	t7268	1
t170479	t75391	1
t170479	t92773	0
t170479	t93880	1
t170479	t94455	1
t170627	t105886	1
t170627	t110577	1
t170627	t185418	1
t170627	t57156	1
t170627	t66127	1
t17092	t103957	1
t17092	t117790	1
t17092	t27826	1
t171352	t214974	1
t171352	t77892	1
t17257	t187399	1
t17257	t228784	1
t17257	t48692	1
t173461	t107100	1
t173700	t62646	1
t173977	t63776	1
t174302	t148764	1
t174302	t228451	1
t174678	t135428	1
t174678	t148764	1
t174678	t34550	1
t174812	t103957	1
t175427	t1034	1
t175427	t25988	1
t175643	t164120	1
t175840	t103957	1
t175840	t120203	1
t175840	t150388	1
t175840	t179435	1
t175942	t122074	1
t175942	t13066	1
t175942	t174812	1
t175942	t175840	1
t175942	t179435	1
t175942	t202421	1
t175942	t232121	1
t175942	t2600	1
t175942	t52087	1
t175942	t54233	1
t175942	t57156	1
t177203	t174812	1
t177478	t128095	1
t177478	t48692	1
t177937	t107100	1
t177937	t61856	1
t178590	t170479	1
t178590	t85990	1
t178639	t179435	1
t178907	t114734	1
t178907	t117790	1
t178907	t118430	1
t178907	t120203	0
t178907	t12252	1
t178907	t136550	1
t178907	t145583	1
t178907	t14689	1
t178907	t149291	1
t178907	t155649	1
t178907	t159053	1
t178907	t203515	1
t178907	t225714	1
t178907	t231523	1
t178907	t27825	1
t178907	t32868	1
t178907	t37178	1
t178907	t39695	0
t178907	t4793	1
t178907	t54572	1
t178907	t56805	1
t178907	t62831	1
t178907	t63862	1
t178907	t7268	1
t178907	t95760	1
t179435	t111202	1
t179435	t136643	1
t179618	t140972	1
t179618	t165304	1
t181674	t107100	1
t181674	t118851	1
t1836	t174015	1
t183603	t233724	1
t183603	t54187	1
t183713	t1034	1
t183713	t13407	1
t183713	t138334	1
t183713	t177497	1
t183713	t234204	1
t183713	t32884	1
t183713	t35371	1
t183713	t64960	1
t183713	t85417	1
t183814	t148185	1
t183814	t231163	1
t183814	t94603	1
t183924	t150388	1
t184130	t154744	1
t184130	t155979	1
t184130	t198002	1
t184130	t66127	1
t184192	t1034	1
t184192	t127986	1
t184192	t25288	1
t184192	t34550	1
t184192	t72114	1
t18530	t111202	1
t18530	t175840	1
t18530	t179435	0
t18530	t57156	1
t18530	t57919	1
t185418	t129151	1
t185418	t13066	1
t185418	t14457	1
t185418	t74737	1
t185418	t92773	1
t186639	t129569	1
t186639	t155979	1
t186639	t18530	1
t187003	t177897	1
t187003	t232121	1
t187003	t27399	1
t187003	t63776	1
t187003	t93880	1
t187399	t10965	1
t187399	t228784	1
t187873	t111202	1
t187873	t175840	1
t187873	t179435	1
t187873	t18530	0
t187873	t57156	1
t187998	t149291	1
t188072	t154796	1
t188072	t7268	1
t188230	t120203	1
t188230	t182771	1
t188230	t232429	1
t188230	t61658	1
t188899	t43073	0
t188959	t117790	1
t188959	t4793	1
t189433	t110433	1
t189433	t135742	1
t189433	t187998	1
t189433	t48692	1
t189433	t90367	1
t190353	t57743	1
t190353	t59481	1
t190575	t58639	1
t191171	t52114	1
t191451	t111276	1
t191451	t140858	1
t191451	t185418	1
t191451	t189433	1
t191451	t203625	1
t191677	t48692	1
t191710	t15120	1
t193535	t47546	1
t194027	t103258	1
t194027	t106320	1
t194027	t46314	1
t194231	t38395	1
t194973	t139355	1
t194973	t42365	1
t194973	t90934	1
t195807	t141911	1
t195807	t148764	1
t195807	t161094	1
t195807	t170479	1
t195807	t215929	1
t195807	t232121	1
t195807	t44346	0
t195807	t52087	1
t195807	t92773	1
t197575	t224852	1
t197795	t193535	1
t197795	t46314	1
t198002	t47546	1
t198148	t208486	1
t198348	t106057	1
t198391	t217087	1
t199441	t56780	1
t199482	t37162	1
t199482	t4679	1
t199662	t128095	1
t199662	t144837	1
t199662	t195086	1
t199683	t13595	1
t199974	t190531	1
t199974	t63776	1
t20019	t118430	1
t20019	t120203	1
t20019	t207147	1
t20019	t32868	1
t20019	t4679	1
t20019	t68760	1
t200455	t202593	1
t200455	t42857	1
t200455	t90903	0
t200877	t107591	1
t200877	t61658	1
t201154	t69250	1
t201154	t9618	1
t201219	t201154	1
t201219	t232121	1
t201219	t57919	1
t202421	t194231	1
t202421	t25988	1
t202421	t38377	1
t202593	t32868	1
t202593	t42857	1
t202982	t102116	1
t202982	t76770	1
t203136	t23524	1
t203136	t27399	1
t203301	t128868	1
t203301	t7450	1
t203361	t154796	1
t203361	t20019	1
t203515	t100593	1
t203515	t120203	1
t203515	t170479	1
t203515	t179435	1
t203515	t33041	1
t203515	t95760	1
t203612	t177897	1
t205014	t204280	0
t205928	t123834	1
t205928	t145661	1
t205928	t187873	1
t205928	t217162	1
t205954	t210276	0
t205954	t229993	1
t207147	t107100	1
t207147	t112677	1
t207147	t118430	1
t207147	t120203	0
t207147	t149291	1
t207147	t175840	1
t207147	t39981	1
t207147	t48692	1
t207147	t7268	1
t20748	t129151	1
t20748	t132376	1
t20748	t30685	1
t20748	t34550	1
t208486	t109190	1
t208486	t14912	1
t208568	t208328	0
t208568	t209250	1
t208962	t20133	1
t208986	t179435	1
t208986	t72573	1
t209169	t205954	0
t209169	t210276	0
t209250	t208328	1
t212264	t111038	1
t212264	t170479	1
t212264	t227691	1
t212319	t82617	1
t213228	t216824	1
t214941	t212231	1
t214941	t71127	1
t215929	t159621	1
t21596	t122964	1
t21596	t141911	1
t21596	t168102	1
t21656	t123834	1
t21656	t13199	1
t21656	t152235	1
t21656	t203625	1
t21656	t92959	1
t216583	t182089	1
t216583	t31242	1
t216824	t187873	1
t217087	t109190	1
t217087	t10965	1
t217087	t182771	1
t218455	t104533	1
t218455	t199974	1
t219076	t129077	1
t219076	t25769	0
t219411	t154796	1
t219772	t60843	1
t219976	t176010	1
t220079	t120203	1
t220082	t2600	1
t22049	t159131	1
t22049	t198391	1
t22049	t29878	1
t22049	t84926	1
t220958	t220435	1
t221162	t107313	1
t221162	t38377	1
t221239	t229993	1
t221990	t216824	1
t221990	t221437	1
t223266	t219999	0
t223266	t80917	1
t2234	t120203	1
t2234	t139413	1
t2234	t145583	1
t2234	t145661	1
t2234	t159053	1
t2234	t178907	1
t2234	t184130	1
t2234	t20019	1
t2234	t40071	1
t2234	t7268	1
t2234	t74972	0
t2234	t95760	1
t224216	t132376	1
t224216	t27825	1
t224216	t54572	1
t224852	t174015	1
t225161	t20133	1
t225714	t127762	1
t225714	t7450	1
t22626	t101138	1
t22626	t107100	1
t22626	t110585	1
t22626	t111202	1
t22626	t129151	1
t22626	t129280	1
t22626	t165304	1
t22626	t168319	1
t22626	t175840	1
t22626	t179435	1
t22626	t18530	0
t22626	t185418	1
t22626	t187873	0
t22626	t232121	1
t22626	t27826	1
t22626	t4793	1
t22626	t57156	1
t22626	t59271	1
t22626	t63776	1
t22626	t64960	1
t22626	t72114	1
t22626	t74737	1
t22626	t77001	0
t22626	t9618	1
t228099	t45790	1
t228451	t26704	1
t228784	t107100	1
t228784	t13199	0
t228784	t188072	1
t228784	t229993	1
t228784	t2600	1
t230161	t115007	1
t231069	t54572	1
t231523	t118430	1
t231523	t120203	1
t231523	t149291	1
t231770	t231282	0
t232121	t111202	1
t232121	t164120	1
t232121	t179435	1
t232121	t18530	1
t232121	t187873	1
t232121	t216824	1
t232121	t4793	1
t232121	t57156	1
t232121	t63776	1
t232267	t118954	1
t232267	t8075	1
t232550	t66127	1
t233742	t209126	0
t234204	t187873	1
t234301	t103957	1
t234301	t141343	1
t234301	t75502	1
t234557	t75391	1
t234779	t166846	1
t23524	t27399	0
t23524	t69888	1
t23524	t76751	0
t235533	t187998	1
t23624	t1049	1
t2366	t37254	1
t2366	t44117	1
t237758	t14912	1
t237758	t7039	1
t2425	t135742	1
t2425	t148268	1
t2425	t154744	1
t2425	t195086	1
t2425	t208986	1
t2425	t63862	1
t24439	t125589	1
t24439	t31591	1
t24439	t57156	1
t2448	t13066	1
t2448	t70337	1
t25288	t60843	0
t25288	t84926	0
t25730	t1049	1
t25730	t144837	1
t26616	t118430	1
t26616	t12301	1
t26616	t124020	1
t26616	t14457	1
t26616	t148077	1
t26616	t149291	1
t26616	t155649	1
t26616	t39651	1
t26616	t52114	1
t26616	t54572	1
t26616	t57059	1
t26616	t59605	1
t26616	t63862	1
t26616	t68760	1
t26616	t7268	1
t26616	t90367	1
t26616	t91630	1
t26616	t95760	1
t27661	t137437	1
t27661	t158026	1
t27661	t227310	1
t27661	t86193	1
t27825	t10739	1
t27825	t114734	1
t27825	t118430	0
t27825	t120203	0
t27825	t134350	1
t27825	t145583	1
t27825	t145661	1
t27825	t149291	1
t27825	t155649	1
t27825	t159053	1
t27825	t207147	1
t27825	t231523	1
t27825	t27826	0
t27825	t54572	0
t27825	t61856	1
t27825	t62831	0
t27825	t68760	1
t27825	t7268	0
t27825	t75391	1
t27826	t108142	1
t27826	t111202	1
t27826	t113664	1
t27826	t129151	0
t27826	t13066	1
t27826	t175840	0
t27826	t179435	1
t27826	t18530	1
t27826	t187873	1
t27826	t231523	1
t27826	t232121	1
t27826	t4793	1
t27826	t57156	1
t27826	t92773	1
t28034	t106320	0
t28034	t193535	1
t29130	t111202	1
t2950	t123865	1
t2950	t92663	1
t2963	t174812	1
t29878	t25730	0
t29878	t66863	1
t30654	t103258	1
t30654	t199662	1
t30654	t203361	1
t30654	t4679	1
t30654	t90367	1
t30654	t9832	1
t30685	t18530	1
t30685	t4682	1
t30685	t65528	1
t30685	t8265	1
t30685	t92773	1
t30685	t9832	1
t31132	t128987	0
t31132	t203361	1
t31480	t122074	1
t31480	t12396	1
t31480	t150388	1
t31480	t1836	1
t31480	t27661	1
t31480	t45317	1
t31480	t86109	1
t31480	t93880	1
t31591	t138334	1
t31591	t140858	1
t31591	t150388	1
t31591	t159053	1
t31591	t159595	1
t31591	t4679	1
t31591	t75391	1
t31896	t159694	1
t31896	t215929	1
t31975	t59605	1
t32868	t118430	1
t32868	t120203	1
t32868	t123865	1
t32868	t63862	1
t32868	t7268	1
t32868	t90367	1
t33020	t144702	1
t33020	t188072	1
t33041	t111038	1
t33041	t13066	1
t33041	t131105	1
t33041	t159053	1
t33041	t160308	1
t33041	t171512	1
t33041	t172750	1
t33041	t185418	1
t33041	t2600	1
t33041	t74737	1
t33094	t129077	0
t33094	t33358	0
t33125	t118382	1
t33125	t12252	1
t33125	t140830	1
t33125	t164120	1
t33125	t168319	1
t33125	t843	1
t33644	t118851	1
t33644	t14519	1
t33644	t44427	1
t34184	t31242	1
t34550	t90934	1
t34740	t138082	1
t34740	t22049	1
t34740	t232121	1
t34740	t94415	1
t34740	t9618	1
t36223	t152235	1
t37178	t101452	1
t37178	t102831	1
t37178	t10739	1
t37178	t118430	1
t37178	t120203	0
t37178	t145583	1
t37178	t14689	1
t37178	t148268	1
t37178	t149291	0
t37178	t155649	1
t37178	t159053	1
t37178	t170479	1
t37178	t173461	1
t37178	t207147	1
t37178	t231523	1
t37178	t27825	1
t37178	t39695	1
t37178	t54572	0
t37178	t56805	1
t37178	t62831	1
t37178	t63862	1
t37178	t68760	1
t37178	t7268	0
t37178	t75391	1
t37178	t90367	1
t37178	t95760	1
t38395	t26945	1
t39651	t12301	1
t39655	t63776	1
t39695	t120203	1
t39695	t121821	1
t39695	t12252	1
t39695	t123834	1
t39695	t127827	1
t39695	t134350	1
t39695	t14689	1
t39695	t149291	1
t39695	t150388	1
t39695	t155649	1
t39695	t37162	1
t39695	t57177	1
t39695	t60538	1
t39695	t62840	1
t39695	t63862	1
t39695	t66137	1
t39695	t7268	1
t39821	t152235	1
t39821	t36223	0
t40071	t114165	1
t40071	t120203	1
t40071	t145583	1
t40071	t175840	1
t40071	t207147	1
t40071	t231523	1
t40071	t40070	0
t40071	t61658	1
t40071	t95760	1
t4240	t148610	1
t4240	t20133	1
t4240	t59194	1
t43073	t71367	1
t44276	t129077	1
t44346	t92773	1
t44427	t26945	0
t44439	t175840	1
t44439	t177203	1
t44439	t51204	0
t44439	t60792	1
t45307	t205847	1
t45317	t158026	1
t45317	t17676	1
t45317	t234461	1
t45317	t27661	0
t45317	t91630	0
t45590	t135742	1
t45590	t192744	1
t45590	t2448	1
t45590	t52121	1
t45590	t54572	1
t45590	t9832	1
t45790	t115007	1
t45790	t203136	1
t45790	t23524	0
t45790	t27399	1
t45790	t54421	1
t45790	t8075	1
t45963	t99616	1
t46260	t39651	1
t46314	t193535	1
t46314	t194231	1
t4682	t103957	1
t4682	t114734	1
t4682	t147282	1
t4682	t175840	1
t4682	t61856	1
t47279	t103957	1
t47279	t68760	1
t47302	t129151	1
t47302	t26945	1
t47302	t30654	1
t47302	t33125	1
t47302	t44427	0
t4772	t105914	1
t4772	t118430	1
